,Unnamed: 0,doc_id,sent_id,verb_id,verb,check_verb,main_verb,lemma_verb,cluster_title
324,155,12,2,5,provide,"[(9148364968459358513, 0, 1)]",provide,provide,provide
325,156,12,3,3,conducted,"[(9148364968459358513, 0, 1)]",conducted,conduct,induce
326,156,12,3,14,based,"[(9148364968459358513, 0, 1)]",based,base,base
327,156,12,3,17,published,"[(9148364968459358513, 0, 1)]",published,publish,emerge
328,156,12,3,27,living,"[(9148364968459358513, 0, 1)]",living,live,induce
329,156,12,3,34,examined,"[(9148364968459358513, 0, 1)]",examined,examine,test
330,156,12,3,46,including,"[(9148364968459358513, 0, 1)]",including,include,include
331,157,12,4,16,met predetermined,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",predetermined,predetermine,bias
332,157,12,4,38,were included,"[(9148364968459358513, 1, 2)]",included,include,include
333,157,12,4,3,searched,"[(9148364968459358513, 0, 1)]",searched,search,explore
334,157,12,4,7,identified,"[(9148364968459358513, 0, 1)]",identified,identify,receive
335,157,12,4,25,contributed,"[(9148364968459358513, 0, 1)]",contributed,contribute,provide
336,157,12,4,30,enabling,"[(9148364968459358513, 0, 1)]",enabling,enable,enable
337,159,12,6,0,included,"[(9148364968459358513, 0, 1)]",included,include,include
338,159,12,6,7,tested,"[(9148364968459358513, 0, 1)]",tested,test,test
339,159,12,6,10,used,"[(9148364968459358513, 0, 1)]",used,use,use
340,160,12,7,15,were associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
341,160,12,7,26,therefore represent,"[(9148364968459358513, 1, 2)]",represent,represent,induce
342,160,12,7,11,measured,"[(9148364968459358513, 0, 1)]",measured,measure,evaluate
343,161,12,8,14,were associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
344,162,12,9,9,positively associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
345,162,12,9,31,is associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
346,162,12,9,24,identify,"[(9148364968459358513, 0, 1)]",identify,identify,receive
347,162,12,9,38,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
348,163,12,10,4,using standardized,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",standardized,standardize,standardize
349,163,12,10,9,examine,"[(9148364968459358513, 0, 1)]",examine,examine,test
350,163,12,10,31,identify,"[(9148364968459358513, 0, 1)]",identify,identify,receive
351,163,12,10,33,prioritize,"[(9148364968459358513, 0, 1)]",prioritize,prioritize,prioritize
352,163,12,10,49,targeting,"[(9148364968459358513, 0, 1)]",targeting,target,aim
353,166,13,2,10,are promising,"[(9148364968459358513, 1, 2)]",promising,promise,promise
354,166,13,2,7,adjuvanted,"[(9148364968459358513, 0, 1)]",adjuvanted,adjuvanted,
355,166,13,2,17,yielded,"[(9148364968459358513, 0, 1)]",yielded,yield,receive
356,167,13,3,6,randomized controlled,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",controlled,control,observe
357,168,13,4,0,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
358,168,13,4,7,adjuvanted,"[(9148364968459358513, 0, 1)]",adjuvanted,adjuvanted,
359,168,13,4,10,provide,"[(9148364968459358513, 0, 1)]",provide,provide,provide
360,168,13,4,26,confirmed,"[(9148364968459358513, 0, 1)]",confirmed,confirm,confirm
361,169,13,5,9,adjuvanted,"[(9148364968459358513, 0, 1)]",adjuvanted,adjuvanted,
362,169,13,5,15,provide,"[(9148364968459358513, 0, 1)]",provide,provide,provide
363,170,13,6,2,indicate,"[(9148364968459358513, 0, 1)]",indicate,indicate,indicate
364,170,13,6,11,improves,"[(9148364968459358513, 0, 1)]",improves,improve,improve
365,170,13,6,15,inactivated,"[(9148364968459358513, 0, 1)]",inactivated,inactivate,inactivate
366,171,14,0,4,previously shown,"[(9148364968459358513, 1, 2)]",shown,show,show
367,171,14,0,28,agonist based,"[(9148364968459358513, 1, 2)]",based,base,base
368,171,14,0,33,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
369,172,14,1,17,be demonstrated,"[(9148364968459358513, 1, 2)]",demonstrated,demonstrate,show
370,172,14,1,13,undergoing,"[(9148364968459358513, 0, 1)]",undergoing,undergo,undergo
371,172,14,1,15,remains,"[(9148364968459358513, 0, 1)]",remains,remain,induce
372,173,14,2,2,currently used,"[(9148364968459358513, 1, 2)]",used,use,use
373,173,14,2,9,were evaluated,"[(9148364968459358513, 1, 2)]",evaluated,evaluate,evaluate
374,174,14,3,3,were obtained,"[(9148364968459358513, 1, 2)]",obtained,obtain,induce
375,174,14,3,12,affected,"[(9148364968459358513, 0, 1)]",affected,affect,affect
376,175,14,4,21,was assessed using,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3)]",using,use,use
377,175,14,4,14,based,"[(9148364968459358513, 0, 1)]",based,base,base
378,175,14,4,28,analyze,"[(9148364968459358513, 0, 1)]",analyze,analyze,test
379,176,14,5,22,was performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
380,176,14,5,32,was evaluated,"[(9148364968459358513, 1, 2)]",evaluated,evaluate,evaluate
381,177,14,6,7,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
382,178,14,7,10,was found upregulated,"[(9148364968459358513, 1, 2)]",found,find,receive
383,178,14,7,14,circulating,"[(9148364968459358513, 0, 1)]",circulating,circulate,circulate
384,178,14,7,19,promoted,"[(9148364968459358513, 0, 1)]",promoted,promote,boost
385,179,14,8,8,induce,"[(9148364968459358513, 0, 1)]",induce,induce,induce
386,179,14,8,15,tested,"[(9148364968459358513, 0, 1)]",tested,test,test
387,180,14,9,19,was observed,"[(9148364968459358513, 1, 2)]",observed,observe,observe
388,180,14,9,0,according,"[(9148364968459358513, 0, 1)]",according,accord,match
389,180,14,9,5,evaluated,"[(9148364968459358513, 0, 1)]",evaluated,evaluate,evaluate
390,181,14,10,12,consistently correlate,"[(9148364968459358513, 1, 2)]",correlate,correlate,correlate
391,182,14,11,23,are enrolled,"[(9148364968459358513, 1, 2)]",enrolled,enrol,enrol
392,182,14,11,12,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
393,182,14,11,19,undergo,"[(9148364968459358513, 0, 1)]",undergo,undergo,undergo
394,183,14,12,2,show,"[(9148364968459358513, 0, 1)]",show,show,show
395,183,14,12,13,driving,"[(9148364968459358513, 0, 1)]",driving,drive,aim
396,183,14,12,16,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
397,183,14,12,19,tested,"[(9148364968459358513, 0, 1)]",tested,test,test
398,184,14,13,4,is demonstrated,"[(9148364968459358513, 1, 2)]",demonstrated,demonstrate,show
399,184,14,13,16,implying,"[(9148364968459358513, 0, 1)]",implying,imply,imply
400,184,14,13,23,respond,"[(9148364968459358513, 0, 1)]",respond,respond,respond
401,185,15,0,8,could be weaponized,"[(9148364968459358513, 2, 3)]",weaponized,weaponize,weaponize
402,186,15,1,6,is limited,"[(9148364968459358513, 1, 2)]",limited,limit,observe
403,187,15,2,1,used,"[(9148364968459358513, 0, 1)]",used,use,use
404,187,15,2,16,adjuvanted,"[(9148364968459358513, 0, 1)]",adjuvanted,adjuvanted,
405,187,15,2,23,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
406,188,15,3,22,significantly increased,"[(9148364968459358513, 1, 2)]",increased,increase,increase
407,190,15,5,14,were identified,"[(9148364968459358513, 1, 2)]",identified,identify,receive
408,191,15,6,7,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
409,192,15,7,6,were identified,"[(9148364968459358513, 1, 2)]",identified,identify,receive
410,192,15,7,9,could serve,"[(9148364968459358513, 1, 2)]",serve,serve,serve
411,192,15,7,2,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
412,193,16,0,3,infectionâinduced,"[(9148364968459358513, 0, 1)]",infectionâinduced,infectionâinduced,
413,193,16,0,14,has,"[(9148364968459358513, 0, 1)]",has,have,
414,194,16,1,23,poorly understood,"[(9148364968459358513, 1, 2)]",understood,understand,receive
415,195,16,2,13,had recovered,"[(9148364968459358513, 1, 2)]",recovered,recover,receive
416,195,16,2,3,measured,"[(9148364968459358513, 0, 1)]",measured,measure,evaluate
417,195,16,2,9,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
418,196,16,3,7,varying,"[(9148364968459358513, 0, 1)]",varying,vary,vary
419,196,16,3,22,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
420,197,16,4,9,were observed,"[(9148364968459358513, 1, 2)]",observed,observe,observe
421,198,16,5,9,had,"[(9148364968459358513, 0, 1)]",had,have,
422,198,16,5,19,had,"[(9148364968459358513, 0, 1)]",had,have,
423,199,16,6,2,demonstrate,"[(9148364968459358513, 0, 1)]",demonstrate,demonstrate,show
424,199,16,6,9,depend,"[(9148364968459358513, 0, 1)]",depend,depend,aim
425,200,17,0,5,has gained,"[(9148364968459358513, 1, 2)]",gained,gain,make
426,201,17,1,6,have been undergoing,"[(9148364968459358513, 2, 3)]",undergoing,undergo,undergo
427,201,17,1,29,have been described,"[(9148364968459358513, 2, 3)]",described,describe,describe
428,201,17,1,17,increasing,"[(9148364968459358513, 0, 1)]",increasing,increase,increase
429,202,17,2,3,describe,"[(9148364968459358513, 0, 1)]",describe,describe,describe
430,202,17,2,24,affected,"[(9148364968459358513, 0, 1)]",affected,affect,affect
431,203,18,0,5,has become,"[(9148364968459358513, 1, 2)]",become,become,become
432,203,18,0,1,generalized,"[(9148364968459358513, 0, 1)]",generalized,generalize,generalize
433,205,18,2,7,well documented,"[(9148364968459358513, 1, 2)]",documented,document,document
434,206,18,3,2,aims,"[(9148364968459358513, 0, 1)]",aims,aim,aim
435,206,18,3,4,compare,"[(9148364968459358513, 0, 1)]",compare,compare,compare
436,207,18,4,6,including,"[(9148364968459358513, 0, 1)]",including,include,include
437,207,18,4,23,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
438,208,18,5,5,was measured,"[(9148364968459358513, 1, 2)]",measured,measure,evaluate
439,209,18,6,4,were compared,"[(9148364968459358513, 1, 2)]",compared,compare,compare
440,210,18,7,3,also obtained,"[(9148364968459358513, 1, 2)]",obtained,obtain,induce
441,210,18,7,6,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
442,211,18,8,4,enrolled,"[(9148364968459358513, 0, 1)]",enrolled,enrol,enrol
443,212,18,9,2,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
444,212,18,9,11,med,"[(9148364968459358513, 0, 1)]",med,med,
445,212,18,9,22,med,"[(9148364968459358513, 0, 1)]",med,med,
446,213,18,10,2,was associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
447,213,18,10,7,responding,"[(9148364968459358513, 0, 1)]",responding,respond,respond
448,215,18,12,3,demonstrated,"[(9148364968459358513, 0, 1)]",demonstrated,demonstrate,show
449,215,18,12,17,comparing,"[(9148364968459358513, 0, 1)]",comparing,compare,compare
450,216,18,13,2,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
451,217,18,14,6,may explain,"[(9148364968459358513, 1, 2)]",explain,explain,explain
452,217,18,14,18,comparing,"[(9148364968459358513, 0, 1)]",comparing,compare,compare
453,217,18,14,21,matched,"[(9148364968459358513, 0, 1)]",matched,match,match
454,218,19,0,11,have been reported,"[(9148364968459358513, 2, 3)]",reported,report,report
455,219,19,1,3,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
456,220,19,2,5,facing,"[(9148364968459358513, 0, 1)]",facing,face,face
457,220,19,2,8,based,"[(9148364968459358513, 0, 1)]",based,base,base
458,220,19,2,10,collected,"[(9148364968459358513, 0, 1)]",collected,collect,collect
459,221,19,3,10,recorded,"[(9148364968459358513, 0, 1)]",recorded,record,receive
460,222,19,4,0,delayed,"[(9148364968459358513, 0, 1)]",delayed,delay,observe
461,222,19,4,8,followed,"[(9148364968459358513, 0, 1)]",followed,follow,follow
462,224,19,6,4,included,"[(9148364968459358513, 0, 1)]",included,include,include
463,228,19,10,1,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
464,228,19,10,11,mimicked,"[(9148364968459358513, 0, 1)]",mimicked,mimic,mimic
465,229,19,11,9,have,"[(9148364968459358513, 0, 1)]",have,have,
466,229,19,11,21,develop,"[(9148364968459358513, 0, 1)]",develop,develop,develop
467,230,19,12,20,discourage,"[(9148364968459358513, 0, 1)]",discourage,discourage,discourage
468,232,20,1,11,is characterized,"[(9148364968459358513, 1, 2)]",characterized,characterize,characterize
469,232,20,1,5,causes,"[(9148364968459358513, 0, 1)]",causes,cause,cause
470,232,20,1,16,leading,"[(9148364968459358513, 0, 1)]",leading,lead,induce
471,233,20,2,20,rarely used,"[(9148364968459358513, 1, 2)]",used,use,use
472,233,20,2,15,preventing,"[(9148364968459358513, 0, 1)]",preventing,prevent,prevent
473,233,20,2,17,shedding,"[(9148364968459358513, 0, 1)]",shedding,shed,make
474,234,20,3,6,can prevent,"[(9148364968459358513, 1, 2)]",prevent,prevent,prevent
475,234,20,3,1,develop,"[(9148364968459358513, 0, 1)]",develop,develop,develop
476,234,20,3,15,utilized,"[(9148364968459358513, 0, 1)]",utilized,utilize,use
477,234,20,3,22,encapsulate,"[(9148364968459358513, 0, 1)]",encapsulate,encapsulate,encapsulate
478,234,20,3,25,composed,"[(9148364968459358513, 0, 1)]",composed,compose,collect
479,235,20,4,11,well tolerated,"[(9148364968459358513, 1, 2)]",tolerated,tolerate,induce
480,235,20,4,3,based,"[(9148364968459358513, 0, 1)]",based,base,base
481,235,20,4,15,causing,"[(9148364968459358513, 0, 1)]",causing,cause,cause
482,236,20,5,2,demonstrated,"[(9148364968459358513, 0, 1)]",demonstrated,demonstrate,show
483,236,20,5,27,indicated,"[(9148364968459358513, 0, 1)]",indicated,indicate,indicate
484,236,20,5,45,producing,"[(9148364968459358513, 0, 1)]",producing,produce,induce
485,237,20,6,0,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
486,237,20,6,4,vaccinated,"[(9148364968459358513, 0, 1)]",vaccinated,vaccinate,vaccinate
487,237,20,6,9,continued,"[(9148364968459358513, 0, 1)]",continued,continue,continue
488,237,20,6,11,produce,"[(9148364968459358513, 0, 1)]",produce,produce,induce
489,237,20,6,33,secreting,"[(9148364968459358513, 0, 1)]",secreting,secrete,make
490,237,20,6,38,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
491,237,20,6,41,vaccinated,"[(9148364968459358513, 0, 1)]",vaccinated,vaccinate,vaccinate
492,237,20,6,44,inactivated,"[(9148364968459358513, 0, 1)]",inactivated,inactivate,inactivate
493,238,20,7,6,was observed,"[(9148364968459358513, 1, 2)]",observed,observe,observe
494,238,20,7,13,vaccinated,"[(9148364968459358513, 0, 1)]",vaccinated,vaccinate,vaccinate
495,239,20,8,22,could be applied,"[(9148364968459358513, 2, 3)]",applied,apply,use
496,239,20,8,7,resulted,"[(9148364968459358513, 0, 1)]",resulted,result,induce
497,239,20,8,13,sustained,"[(9148364968459358513, 0, 1)]",sustained,sustain,induce
498,240,21,0,6,provides,"[(9148364968459358513, 0, 1)]",provides,provide,provide
499,241,21,1,2,analysed,"[(9148364968459358513, 0, 1)]",analysed,analyse,test
500,241,21,1,5,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
501,242,21,2,5,binding,"[(9148364968459358513, 0, 1)]",binding,bind,bind
502,242,21,2,13,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
503,243,21,3,5,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
504,244,21,4,16,lack,"[(9148364968459358513, 0, 1)]",lack,lack,lack
505,244,21,4,21,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
506,245,21,5,2,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
507,246,21,6,20,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
508,247,21,7,2,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
509,247,21,7,12,switched,"[(9148364968459358513, 0, 1)]",switched,switch,modify
510,248,21,8,26,were secreted,"[(9148364968459358513, 1, 2)]",secreted,secrete,make
511,249,21,9,22,are warranted,"[(9148364968459358513, 1, 2)]",warranted,warrant,observe
512,249,21,9,30,are circulating,"[(9148364968459358513, 1, 2)]",circulating,circulate,circulate
513,249,21,9,1,conclude,"[(9148364968459358513, 0, 1)]",conclude,conclude,fold
514,249,21,9,16,boost,"[(9148364968459358513, 0, 1)]",boost,boost,boost
515,250,22,0,6,presents,"[(9148364968459358513, 0, 1)]",presents,present,induce
516,250,22,0,23,infected,"[(9148364968459358513, 0, 1)]",infected,infect,infect
517,251,22,1,11,is known,"[(9148364968459358513, 1, 2)]",known,know,know
518,252,22,2,11,can reduce,"[(9148364968459358513, 1, 2)]",reduce,reduce,reduce
519,253,22,3,12,randomised,"[(9148364968459358513, 0, 1)]",randomised,randomise,randomize
520,253,22,3,14,controlled,"[(9148364968459358513, 0, 1)]",controlled,control,observe
521,254,22,4,49,will be included,"[(9148364968459358513, 2, 3)]",included,include,include
522,254,22,4,13,working,"[(9148364968459358513, 0, 1)]",working,work,make
523,254,22,4,43,performing,"[(9148364968459358513, 0, 1)]",performing,perform,perform
524,254,22,4,46,generating,"[(9148364968459358513, 0, 1)]",generating,generate,generate
525,255,22,5,2,include,"[(9148364968459358513, 0, 1)]",include,include,include
526,256,22,6,3,will be randomized,"[(9148364968459358513, 2, 3)]",randomized,randomize,randomize
527,256,22,6,10,receive,"[(9148364968459358513, 0, 1)]",receive,receive,receive
528,256,22,6,43,established,"[(9148364968459358513, 0, 1)]",established,establish,establish
529,257,22,7,3,will be carried,"[(9148364968459358513, 2, 3)]",carried,carry,induce
530,258,22,8,7,presenting,"[(9148364968459358513, 0, 1)]",presenting,present,induce
531,258,22,8,14,ve,"[(9148364968459358513, 0, 1)]",ve,ve,
532,259,22,9,30,will be determined,"[(9148364968459358513, 2, 3)]",determined,determine,observe
533,259,22,9,10,presenting,"[(9148364968459358513, 0, 1)]",presenting,present,induce
534,259,22,9,16,curb,"[(9148364968459358513, 0, 1)]",curb,curb,observe
535,259,22,9,26,requiring,"[(9148364968459358513, 0, 1)]",requiring,require,need
536,260,22,10,3,awaiting,"[(9148364968459358513, 0, 1)]",awaiting,await,await
537,260,22,10,34,protect,"[(9148364968459358513, 0, 1)]",protect,protect,protect
538,261,22,11,12,is known,"[(9148364968459358513, 1, 2)]",known,know,know
539,261,22,11,21,would support,"[(9148364968459358513, 1, 2)]",support,support,induce
540,262,22,12,8,controlled,"[(9148364968459358513, 0, 1)]",controlled,control,observe
541,263,22,13,3,is confirmed,"[(9148364968459358513, 1, 2)]",confirmed,confirm,confirm
542,263,22,13,7,can help,"[(9148364968459358513, 1, 2)]",help,help,serve
543,263,22,13,10,fight,"[(9148364968459358513, 0, 1)]",fight,fight,react
544,264,22,14,10,will be carried,"[(9148364968459358513, 2, 3)]",carried,carry,induce
545,265,22,15,47,will be included,"[(9148364968459358513, 2, 3)]",included,include,include
546,265,22,15,3,working,"[(9148364968459358513, 0, 1)]",working,work,make
547,265,22,15,41,performing,"[(9148364968459358513, 0, 1)]",performing,perform,perform
548,265,22,15,44,generating,"[(9148364968459358513, 0, 1)]",generating,generate,generate
549,266,22,16,28,must provide signed written,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3), (9148364968459358513, 1, 4), (9148364968459358513, 2, 4), (9148364968459358513, 3, 4)]",written,write,collect
